CDS_CODE,ETHNIC,GENDER,E7,E8,E9,E10,E11,E12,EUS,ETOT,D7,D8,D9,D10,D11,D12,DUS,DTOT,YEAR
1.97571E+13,4,M,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,4,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,5,M,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,5,F,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,6,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,7,M,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,7,F,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,9,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,9,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,2,M,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,2,F,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,4,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,4,F,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,5,M,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,5,F,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,6,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,6,F,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,7,M,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,7,F,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,9,M,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,2,M,59,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,2,F,42,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,4,M,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,4,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,5,M,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,5,F,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,6,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,7,M,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,7,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,9,M,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97571E+13,9,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.9765E+13,5,M,40,25,27,29,19,19,0,94,0,0,1,1,0,3,0,5,1617
1.9765E+13,5,F,27,37,36,39,33,17,0,125,0,0,1,0,0,3,0,4,1617
1.9765E+13,6,M,8,6,6,5,2,2,0,15,0,0,0,0,0,1,0,1,1617
1.9765E+13,6,F,1,8,10,5,4,3,0,22,0,0,0,0,0,1,0,1,1617
1.9765E+13,9,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,0,M,0,0,9,2,0,0,0,11,0,0,0,0,0,0,0,0,1617
1.97687E+13,0,F,0,0,5,0,0,1,0,6,0,0,0,0,0,0,0,0,1617
1.97687E+13,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.97687E+13,2,M,0,0,2,7,2,7,0,18,0,0,0,0,0,0,0,0,1617
1.97687E+13,2,F,0,0,3,4,0,5,0,12,0,0,0,0,0,0,0,0,1617
1.97687E+13,3,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.97687E+13,3,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
1.97687E+13,4,M,0,0,0,3,2,3,0,8,0,0,0,0,0,0,0,0,1617
1.97687E+13,4,F,0,0,0,3,0,2,0,5,0,0,0,0,0,0,0,0,1617
1.97687E+13,5,M,0,0,41,51,36,31,0,159,0,0,0,0,0,0,0,0,1617
1.97687E+13,5,F,0,0,38,29,27,37,0,131,0,0,0,0,0,1,0,1,1617
1.97687E+13,6,M,0,0,7,5,7,5,0,24,0,0,0,0,0,0,0,0,1617
1.97687E+13,6,F,0,0,4,5,11,10,0,30,0,0,0,0,0,0,0,0,1617
1.97687E+13,7,M,0,0,12,14,18,13,0,57,0,0,0,0,0,0,0,0,1617
1.97687E+13,7,F,0,0,11,14,10,10,0,45,0,0,0,1,0,0,0,1,1617
1.97687E+13,9,M,0,0,4,0,6,6,0,16,0,0,0,0,0,0,0,0,1617
1.97687E+13,9,F,0,0,5,2,5,4,0,16,0,0,0,0,0,0,0,0,1617
1.97687E+13,0,M,0,0,5,1,2,1,0,9,0,0,0,0,0,0,0,0,1617
1.97687E+13,0,F,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,1617
1.97687E+13,2,M,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1617
1.97687E+13,2,F,0,0,2,0,2,1,0,5,0,0,0,0,0,0,0,0,1617
1.97687E+13,3,F,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1617
1.97687E+13,4,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.97687E+13,4,F,0,0,0,1,4,1,0,6,0,0,0,0,0,0,0,0,1617
1.97687E+13,5,M,0,0,38,44,28,57,0,167,0,0,0,0,0,1,0,1,1617
1.97687E+13,5,F,0,0,50,52,52,54,0,208,0,0,1,0,0,0,0,1,1617
1.97687E+13,6,M,0,0,12,8,12,13,0,45,0,0,0,0,0,0,0,0,1617
1.97687E+13,6,F,0,0,11,9,14,14,0,48,0,0,0,0,0,0,0,0,1617
1.97687E+13,7,M,0,0,4,8,4,8,0,24,0,0,0,0,0,0,0,0,1617
1.97687E+13,7,F,0,0,8,7,5,19,0,39,0,0,0,0,0,0,0,0,1617
1.97687E+13,9,M,0,0,3,2,2,3,0,10,0,0,0,0,0,0,0,0,1617
1.97687E+13,9,F,0,0,2,4,6,4,0,16,0,0,0,0,0,0,0,0,1617
1.97687E+13,0,M,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,0,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,1,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,2,M,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,2,F,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,4,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,4,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,5,M,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,5,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,6,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,6,F,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,7,M,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,7,F,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,0,M,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1617
1.97687E+13,0,F,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1617
1.97687E+13,2,M,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1617
1.97687E+13,2,F,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1617
1.97687E+13,3,F,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
1.97687E+13,4,F,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1617
1.97687E+13,5,M,0,0,19,16,8,15,0,58,0,0,0,0,0,0,0,0,1617
1.97687E+13,5,F,0,0,23,18,14,15,0,70,0,0,0,0,0,0,0,0,1617
1.97687E+13,6,M,0,0,5,12,8,12,0,37,0,0,0,0,0,0,0,0,1617
1.97687E+13,6,F,0,0,9,6,13,10,0,38,0,0,0,0,0,0,0,0,1617
1.97687E+13,7,M,0,0,4,8,6,11,0,29,0,0,0,0,0,0,0,0,1617
1.97687E+13,7,F,0,0,2,2,6,5,0,15,0,0,0,0,0,0,0,0,1617
1.97687E+13,9,M,0,0,2,3,3,0,0,8,0,0,0,0,0,0,0,0,1617
1.97687E+13,9,F,0,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,1617
1.97687E+13,0,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,0,F,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,1,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,2,M,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,2,F,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,3,M,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,4,M,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,4,F,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,5,M,91,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,5,F,104,114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1617
1.97687E+13,6,M,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,6,F,40,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,7,M,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,7,F,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,9,M,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97687E+13,9,F,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97689E+13,0,M,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
1.97689E+13,5,M,17,16,11,8,18,11,0,48,0,0,0,0,0,0,0,0,1617
1.97689E+13,5,F,15,16,14,7,13,13,0,47,0,0,1,0,0,0,0,1,1617
1.97689E+13,6,F,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
1.97689E+13,9,F,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.97697E+13,0,M,3,1,2,1,2,0,0,5,0,0,0,0,0,0,0,0,1617
1.97697E+13,0,F,3,1,1,1,1,1,0,4,0,0,0,0,0,0,0,0,1617
1.97697E+13,5,M,27,40,27,29,24,35,0,115,0,0,0,0,0,0,0,0,1617
1.97697E+13,5,F,20,35,24,34,25,33,0,116,0,0,0,0,3,0,0,3,1617
1.97699E+13,5,M,0,0,66,0,0,0,0,66,0,0,0,0,0,0,0,0,1617
1.97699E+13,5,F,0,0,45,0,0,0,0,45,0,0,1,0,0,0,0,1,1617
1.97699E+13,7,F,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1617
2.01021E+13,0,M,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1617
2.01021E+13,0,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
2.01021E+13,1,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
2.01021E+13,1,F,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1617
2.01021E+13,4,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
2.01021E+13,5,M,3,8,6,17,45,70,0,138,0,0,0,2,7,17,0,26,1617
2.01021E+13,5,F,4,7,8,24,48,75,0,155,0,0,0,1,2,13,0,16,1617
2.01021E+13,6,M,0,0,0,1,0,4,0,5,0,0,0,0,0,1,0,1,1617
2.01021E+13,6,F,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1617
2.01021E+13,7,M,1,3,0,1,6,7,0,14,0,0,0,0,0,2,0,2,1617
2.01021E+13,7,F,2,1,2,2,4,5,0,13,0,0,0,0,0,2,0,2,1617
2.01021E+13,9,M,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,1617
2.01021E+13,9,F,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,1617
2.01021E+13,5,M,0,0,1,4,1,0,0,6,0,0,0,1,0,1,0,2,1617
2.01021E+13,5,F,0,0,0,1,2,1,0,4,0,0,0,0,0,0,0,0,1617
2.01021E+13,1,M,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1617
2.01021E+13,5,M,0,2,4,5,5,7,0,21,0,0,0,0,1,1,0,2,1617
2.01021E+13,5,F,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
2.01021E+13,6,M,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
2.01021E+13,7,M,0,0,0,2,1,4,0,7,0,0,0,0,0,1,0,1,1617
2.01021E+13,7,F,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1617
2.01021E+13,0,F,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1617
2.01021E+13,1,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
2.01021E+13,5,M,2,2,6,19,25,43,0,93,0,0,0,3,3,13,0,19,1617
2.01021E+13,5,F,1,0,4,7,16,17,0,44,0,0,0,1,1,5,0,7,1617
2.01021E+13,6,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
2.01021E+13,7,M,0,3,5,1,3,7,0,16,0,0,0,0,1,3,0,4,1617
2.01021E+13,7,F,1,0,1,2,1,2,0,6,0,0,0,0,0,0,0,0,1617
2.01021E+13,9,M,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.01021E+13,0,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
2.01021E+13,1,M,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,1617
2.01021E+13,5,M,13,14,11,13,7,35,0,66,1,0,1,0,0,3,0,4,1617
2.01021E+13,5,F,7,7,4,9,4,21,0,38,0,0,0,0,0,1,0,1,1617
2.01021E+13,6,M,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,1617
2.01021E+13,6,F,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1617
2.01021E+13,7,M,7,1,4,6,7,12,0,29,0,0,0,0,0,0,0,0,1617
2.01021E+13,7,F,0,2,1,3,3,5,0,12,0,0,0,0,1,1,0,2,1617
2.01021E+13,9,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
2.01021E+13,9,F,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,1617
2.06518E+13,2,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06518E+13,4,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06518E+13,5,M,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06518E+13,5,F,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06518E+13,7,M,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06518E+13,7,F,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,5,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,7,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,7,F,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,5,M,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,5,F,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,7,M,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,7,F,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,9,M,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,1,M,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,1,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,2,M,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,2,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,3,F,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,4,M,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,5,M,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,5,F,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,6,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,7,M,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,7,F,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,9,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,7,M,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,9,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,1,M,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,2,M,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,2,F,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,4,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,4,F,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,5,M,85,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,5,F,78,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,6,M,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,6,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,7,M,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,7,F,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,9,M,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06519E+13,9,F,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.0652E+13,3,M,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
2.0652E+13,5,M,0,0,0,1,6,2,0,9,0,0,0,0,0,0,0,0,1617
2.0652E+13,5,F,0,0,0,1,1,4,0,6,0,0,0,0,0,1,0,1,1617
2.0652E+13,6,M,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1617
2.0652E+13,7,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
2.0652E+13,7,F,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,1617
2.0652E+13,1,M,0,0,2,1,0,1,0,4,0,0,0,0,0,0,0,0,1617
2.0652E+13,1,F,0,0,0,2,2,1,0,5,0,0,0,0,0,0,0,0,1617
2.0652E+13,2,M,0,0,0,2,3,2,0,7,0,0,0,0,0,0,0,0,1617
2.0652E+13,2,F,0,0,2,0,2,6,0,10,0,0,0,0,0,0,0,0,1617
2.0652E+13,4,M,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,1617
2.0652E+13,4,F,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1617
2.0652E+13,5,M,0,0,74,79,77,74,0,304,0,0,0,0,1,2,0,3,1617
2.0652E+13,5,F,0,0,92,94,69,68,0,323,0,0,0,0,0,2,0,2,1617
2.0652E+13,6,M,0,0,0,7,1,3,0,11,0,0,0,1,0,0,0,1,1617
2.0652E+13,6,F,0,0,1,2,1,4,0,8,0,0,0,0,0,0,0,0,1617
2.0652E+13,7,M,0,0,56,51,40,47,0,194,0,0,0,0,1,2,0,3,1617
2.0652E+13,7,F,0,0,53,46,33,40,0,172,0,0,0,0,1,1,0,2,1617
2.0652E+13,9,M,0,0,3,2,0,0,0,5,0,0,0,0,0,0,0,0,1617
2.0652E+13,9,F,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,1617
2.06524E+13,4,F,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,5,M,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,5,F,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,7,M,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,7,F,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,5,M,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,5,F,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,7,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,0,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,1,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,1,F,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,2,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,2,F,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,5,M,223,199,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1617
2.06524E+13,5,F,227,194,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1617
2.06524E+13,6,M,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,6,F,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,7,M,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,7,F,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,9,M,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,9,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,0,M,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,1617
2.06524E+13,1,M,0,0,1,6,0,2,0,9,0,0,0,0,0,1,0,1,1617
2.06524E+13,1,F,0,0,2,2,0,2,0,6,0,0,0,0,1,0,0,1,1617
2.06524E+13,2,M,0,0,4,4,1,3,0,12,0,0,0,0,0,0,0,0,1617
2.06524E+13,2,F,0,0,1,3,3,2,0,9,0,0,0,0,0,0,0,0,1617
2.06524E+13,4,M,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
2.06524E+13,4,F,0,0,3,1,0,2,0,6,0,0,0,0,0,0,0,0,1617
2.06524E+13,5,M,0,0,450,385,327,262,0,1424,0,0,0,0,0,1,0,1,1617
2.06524E+13,5,F,0,0,432,376,290,241,0,1339,0,0,2,1,0,1,0,4,1617
2.06524E+13,6,M,0,0,10,9,11,12,0,42,0,0,0,0,0,0,0,0,1617
2.06524E+13,6,F,0,0,16,10,9,7,0,42,0,0,0,0,0,0,0,0,1617
2.06524E+13,7,M,0,0,15,21,15,23,0,74,0,0,0,0,0,1,0,1,1617
2.06524E+13,7,F,0,0,25,18,13,18,0,74,0,0,0,0,0,0,0,0,1617
2.06524E+13,9,M,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1617
2.06524E+13,9,F,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,1617
2.06524E+13,5,M,0,0,4,3,4,3,0,14,0,0,0,0,0,0,0,0,1617
2.06524E+13,5,F,0,0,6,7,5,11,0,29,0,0,0,0,0,1,0,1,1617
2.06524E+13,7,M,0,0,3,2,2,2,0,9,0,0,0,0,0,0,0,0,1617
2.06524E+13,7,F,0,0,2,0,3,2,0,7,0,0,0,0,1,0,0,1,1617
2.06524E+13,9,M,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1617
2.06524E+13,9,F,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1617
2.06524E+13,5,M,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,1617
2.06524E+13,5,F,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,1617
2.06524E+13,6,M,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1617
2.06524E+13,5,M,0,0,0,13,40,50,0,103,0,0,0,0,3,12,0,15,1617
2.06524E+13,5,F,0,0,0,2,15,37,0,54,0,0,0,0,2,7,0,9,1617
2.06524E+13,7,M,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1617
2.06524E+13,7,F,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1617
2.06524E+13,5,M,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,5,F,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,6,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,7,M,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,7,F,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
2.06524E+13,5,M,0,7,7,8,6,0,0,21,0,1,0,0,2,0,0,2,1617
2.06524E+13,5,F,0,0,4,6,1,0,0,11,0,0,0,0,0,0,0,0,1617
2.06524E+13,6,F,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1617
2.06524E+13,7,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
2.06524E+13,7,F,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1617
2.06524E+13,1,F,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1617
2.06524E+13,5,M,0,0,0,7,15,39,0,61,0,0,0,1,1,12,0,14,1617
2.06524E+13,5,F,0,0,2,5,14,24,0,45,0,0,0,0,0,3,0,3,1617
2.06524E+13,6,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
2.06524E+13,7,M,0,0,0,0,2,4,0,6,0,0,0,0,0,2,0,2,1617
2.06524E+13,7,F,0,0,0,1,2,3,0,6,0,0,0,0,0,0,0,0,1617
2.06524E+13,9,M,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
2.06524E+13,0,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
2.06524E+13,1,M,0,0,4,0,1,1,0,6,0,0,0,0,0,0,0,0,1617
2.06524E+13,1,F,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1617
2.06524E+13,2,M,0,0,3,4,9,7,0,23,0,0,0,0,0,0,0,0,1617
2.06524E+13,2,F,0,0,2,5,8,8,0,23,0,0,0,0,0,0,0,0,1617
2.06524E+13,3,M,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,1617
2.06524E+13,4,M,0,0,0,3,1,1,0,5,0,0,0,0,0,0,0,0,1617
