CDS_CODE,COUNTY,DISTRICT,SCHOOL,HISPANIC,AM_IND,ASIAN,PAC_ISLD,FILIPINO,AFRICAN_AM,WHITE,TWO_MORE_RACES,NOT_REPORTED,TOTAL,YEAR
3.96868E+13,San Joaquin,Stockton Unified,Franklin High,84,1,10,0,4,6,4,0,0,109,1617
3.96868E+13,San Joaquin,Stockton Unified,Stagg Senior High,35,1,4,0,4,5,13,2,0,64,1617
3.96868E+13,San Joaquin,Stockton Unified,District Special Education,0,0,0,0,0,0,0,0,0,0,1617
3.9755E+13,San Joaquin,Tracy Joint Unified,Millennium Charter,23,1,5,0,3,3,30,4,0,69,1617
3.9755E+13,San Joaquin,Tracy Joint Unified,George and Evelyn Stein Continuation,0,0,0,0,0,0,0,0,0,0,1617
3.9755E+13,San Joaquin,Tracy Joint Unified,John C. Kimball High,16,0,24,1,23,8,31,5,0,108,1617
3.9755E+13,San Joaquin,Tracy Joint Unified,Merrill F. West High,48,0,33,1,17,9,27,10,0,145,1617
3.9755E+13,San Joaquin,Tracy Joint Unified,Tracy High,62,0,29,0,21,14,89,3,0,218,1617
3.97676E+13,San Joaquin,Lammersville Joint Unified,Mountain House High,14,0,29,0,22,10,14,2,4,95,1617
4.01041E+13,San Luis Obispo,San Luis Obispo County Office of Education,Grizzly ChalleNGe Charter,0,0,0,0,0,0,0,0,0,0,1617
4.01041E+13,San Luis Obispo,San Luis Obispo County Office of Education,San Luis Obispo County Juvenile Court,0,0,0,0,0,0,0,0,0,0,1617
4.01041E+13,San Luis Obispo,San Luis Obispo County Office of Education,San Luis Obispo County Community,0,0,0,0,0,0,0,0,0,0,1617
4.0687E+13,San Luis Obispo,Atascadero Unified,West Mall Alternative,0,0,0,0,0,0,3,0,0,3,1617
4.0687E+13,San Luis Obispo,Atascadero Unified,Paloma Creek High,0,0,0,0,0,0,0,0,0,0,1617
4.0687E+13,San Luis Obispo,Atascadero Unified,Atascadero High,28,0,5,0,0,0,81,0,0,114,1617
4.06876E+13,San Luis Obispo,Lucia Mar Unified,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
4.06876E+13,San Luis Obispo,Lucia Mar Unified,Central Coast New Tech High,11,0,0,0,1,1,38,1,0,52,1617
4.06876E+13,San Luis Obispo,Lucia Mar Unified,Nipomo High,27,0,1,0,0,1,42,0,0,71,1617
4.06876E+13,San Luis Obispo,Lucia Mar Unified,Arroyo Grande High,50,0,4,0,2,0,171,8,0,235,1617
4.06876E+13,San Luis Obispo,Lucia Mar Unified,Lopez Continuation High,0,0,0,0,0,0,0,0,0,0,1617
4.06881E+13,San Luis Obispo,San Luis Coastal Unified,Pacific Beach High,0,0,0,0,0,0,0,0,0,0,1617
4.06881E+13,San Luis Obispo,San Luis Coastal Unified,Morro Bay High,14,1,3,0,4,0,59,3,0,84,1617
4.06881E+13,San Luis Obispo,San Luis Coastal Unified,San Luis Obispo High,35,0,13,0,2,3,150,11,0,214,1617
4.06883E+13,San Luis Obispo,Shandon Joint Unified,Shandon High,1,0,0,0,0,0,0,0,0,1,1617
4.06884E+13,San Luis Obispo,Templeton Unified,Eagle Canyon High,0,0,0,0,0,0,0,0,0,0,1617
4.06884E+13,San Luis Obispo,Templeton Unified,Templeton Independent Study High,0,1,0,0,0,0,0,0,0,1,1617
4.06884E+13,San Luis Obispo,Templeton Unified,Templeton High,23,0,4,0,0,2,79,1,0,109,1617
4.07546E+13,San Luis Obispo,Paso Robles Joint Unified,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
4.07546E+13,San Luis Obispo,Paso Robles Joint Unified,Independence High,0,0,0,0,0,0,0,0,0,0,1617
4.07546E+13,San Luis Obispo,Paso Robles Joint Unified,Paso Robles High,76,0,4,0,1,2,83,4,0,170,1617
4.07546E+13,San Luis Obispo,Paso Robles Joint Unified,Liberty High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
4.07547E+13,San Luis Obispo,Coast Unified,Leffingwell High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
4.07547E+13,San Luis Obispo,Coast Unified,Coast Union High,8,0,1,1,0,1,13,0,2,26,1617
4.11041E+13,San Mateo,San Mateo County Office of Education,Camp Glenwood,0,0,0,0,0,0,0,0,0,0,1617
4.11041E+13,San Mateo,San Mateo County Office of Education,Gateway Center,0,0,0,0,0,0,0,0,0,0,1617
4.11041E+13,San Mateo,San Mateo County Office of Education,Canyon Oaks Youth Center,0,0,0,0,0,0,0,0,0,0,1617
4.11041E+13,San Mateo,San Mateo County Office of Education,Margaret J. Kemp,0,0,0,0,0,0,0,0,0,0,1617
4.11041E+13,San Mateo,San Mateo County Office of Education,Hillcrest at Youth Services Center,0,0,0,0,0,0,0,0,0,0,1617
4.16889E+13,San Mateo,Cabrillo Unified,Pilarcitos Alternative High (Continuation),0,0,0,0,0,0,1,0,0,1,1617
4.16889E+13,San Mateo,Cabrillo Unified,Half Moon Bay High,40,1,4,0,2,1,83,4,0,135,1617
4.16892E+13,San Mateo,Jefferson Elementary,California Virtual Academy San Mateo,0,0,1,0,0,0,6,1,0,8,1617
4.16892E+13,San Mateo,Jefferson Union High,Summit Public School: Shasta,30,0,23,1,7,1,15,13,5,95,1617
4.16892E+13,San Mateo,Jefferson Union High,Jefferson High,27,0,13,2,46,1,2,2,0,93,1617
4.16892E+13,San Mateo,Jefferson Union High,Oceana High,15,0,11,0,32,0,17,7,0,82,1617
4.16892E+13,San Mateo,Jefferson Union High,Terra Nova High,13,0,8,1,10,0,35,11,0,78,1617
4.16892E+13,San Mateo,Jefferson Union High,Thornton High,0,0,0,0,0,0,0,0,0,0,1617
4.16892E+13,San Mateo,Jefferson Union High,Westmoor High,12,0,79,0,65,1,10,10,0,177,1617
4.16894E+13,San Mateo,La Honda-Pescadero Unified,Pescadero High,9,0,0,0,0,0,3,0,0,12,1617
4.169E+13,San Mateo,Ravenswood City Elementary,Aspire East Palo Alto Charter,23,0,1,0,0,3,0,0,0,27,1617
4.16905E+13,San Mateo,San Mateo Union High,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
4.16905E+13,San Mateo,San Mateo Union High,Peninsula High,0,0,0,0,0,0,0,0,0,0,1617
4.16905E+13,San Mateo,San Mateo Union High,Design Tech High,0,0,0,0,0,0,0,0,0,0,1617
4.16905E+13,San Mateo,San Mateo Union High,Aragon High,41,0,67,3,15,3,70,26,0,225,1617
4.16905E+13,San Mateo,San Mateo Union High,Burlingame High,33,1,40,0,6,0,129,20,0,229,1617
4.16905E+13,San Mateo,San Mateo Union High,Capuchino High,48,0,27,9,18,2,33,13,0,150,1617
4.16905E+13,San Mateo,San Mateo Union High,Hillsdale High,30,0,41,3,11,1,78,15,0,179,1617
4.16905E+13,San Mateo,San Mateo Union High,Mills High,28,0,112,2,19,0,32,16,0,209,1617
4.16905E+13,San Mateo,San Mateo Union High,San Mateo High,44,0,68,2,11,1,58,22,0,206,1617
4.16906E+13,San Mateo,Sequoia Union High,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
4.16906E+13,San Mateo,Sequoia Union High,Summit Preparatory Charter High,66,0,5,0,1,0,19,2,2,95,1617
4.16906E+13,San Mateo,Sequoia Union High,Everest Public High,48,0,3,2,2,1,18,2,0,76,1617
4.16906E+13,San Mateo,Sequoia Union High,East Palo Alto Academy,19,0,1,2,0,2,0,0,0,24,1617
4.16906E+13,San Mateo,Sequoia Union High,Carlmont High,56,0,81,1,18,1,167,38,0,362,1617
4.16906E+13,San Mateo,Sequoia Union High,Menlo-Atherton High,75,1,23,3,7,3,146,26,0,284,1617
4.16906E+13,San Mateo,Sequoia Union High,Redwood High,0,0,0,0,0,0,0,0,0,0,1617
4.16906E+13,San Mateo,Sequoia Union High,Sequoia High,79,0,11,1,3,2,113,19,0,228,1617
4.16906E+13,San Mateo,Sequoia Union High,Woodside High,92,0,4,1,5,2,115,11,0,230,1617
4.16907E+13,San Mateo,South San Francisco Unified,Baden High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
4.16907E+13,San Mateo,South San Francisco Unified,El Camino High,0,0,0,0,0,0,0,0,0,0,1617
4.16907E+13,San Mateo,South San Francisco Unified,South San Francisco High,53,0,22,4,40,0,5,15,0,139,1617
4.21042E+13,Santa Barbara,Santa Barbara County Office of Education,Santa Barbara County Juvenile Court,0,0,0,0,0,0,0,0,0,0,1617
4.26911E+13,Santa Barbara,Blochman Union Elementary,Family Partnership Home Study Charter,3,0,0,0,0,0,8,1,0,12,1617
4.26911E+13,Santa Barbara,Blochman Union Elementary,Trivium Charter,0,0,0,0,0,0,2,0,0,2,1617
4.26915E+13,Santa Barbara,Carpinteria Unified,Foothill Alternative High,0,0,0,0,0,0,0,0,0,0,1617
4.26915E+13,Santa Barbara,Carpinteria Unified,Carpinteria Senior High,49,0,1,0,0,0,21,1,0,72,1617
4.26915E+13,Santa Barbara,Carpinteria Unified,Rincon High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
4.26923E+13,Santa Barbara,Lompoc Unified,Cabrillo High,41,0,4,1,1,2,73,6,0,128,1617
4.26923E+13,Santa Barbara,Lompoc Unified,Maple High,0,0,0,0,0,0,0,0,0,0,1617
4.26923E+13,Santa Barbara,Lompoc Unified,Lompoc High,45,2,2,0,0,7,6,2,0,64,1617
4.26926E+13,Santa Barbara,Orcutt Union Elementary,Orcutt Academy Charter,4,0,1,0,0,0,13,0,0,18,1617
4.26931E+13,Santa Barbara,Santa Maria Joint Union High,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
4.26931E+13,Santa Barbara,Santa Maria Joint Union High,Pioneer Valley High,99,0,1,0,18,1,6,3,2,130,1617
4.26931E+13,Santa Barbara,Santa Maria Joint Union High,Delta High,0,0,0,0,0,0,0,0,0,0,1617
4.26931E+13,Santa Barbara,Santa Maria Joint Union High,Ernest Righetti High,65,0,5,0,4,1,46,0,1,122,1617
4.26931E+13,Santa Barbara,Santa Maria Joint Union High,Santa Maria High,103,0,0,0,4,1,0,0,0,108,1617
4.26933E+13,Santa Barbara,Santa Ynez Valley Union High,Refugio High,0,0,0,0,0,0,0,0,0,0,1617
4.26933E+13,Santa Barbara,Santa Ynez Valley Union High,Santa Ynez Valley Union High,29,1,1,0,0,0,68,8,0,107,1617
4.27501E+13,Santa Barbara,Cuyama Joint Unified,California STEAM Santa Barbara,0,0,0,0,0,0,0,0,0,0,1617
4.27501E+13,Santa Barbara,Cuyama Joint Unified,Cuyama Valley High,2,1,0,0,0,0,0,0,0,3,1617
4.27679E+13,Santa Barbara,Santa Barbara Unified,Alta Vista Alternative High,3,0,2,1,0,0,17,1,0,24,1617
4.27679E+13,Santa Barbara,Santa Barbara Unified,Dos Pueblos Senior High,83,2,21,1,4,3,174,1,0,289,1617
4.27679E+13,Santa Barbara,Santa Barbara Unified,La Cuesta Continuation High,0,0,0,0,0,0,0,0,0,0,1617
4.27679E+13,Santa Barbara,Santa Barbara Unified,San Marcos Senior High,83,2,25,0,5,5,163,0,0,283,1617
4.27679E+13,Santa Barbara,Santa Barbara Unified,Santa Barbara Senior High,67,0,5,0,0,3,85,0,0,160,1617
4.27695E+13,Santa Barbara,SBE - Olive Grove Charter,Olive Grove Charter,0,0,1,0,0,0,5,0,0,6,1617
4.31044E+13,Santa Clara,Santa Clara County Office of Education,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
4.31044E+13,Santa Clara,Santa Clara County Office of Education,University Preparatory Academy Charter,28,0,25,0,3,9,17,0,0,82,1617
4.31044E+13,Santa Clara,Santa Clara County Office of Education,Downtown College Prep - Alum Rock,26,0,1,0,0,1,2,0,0,30,1617
4.31044E+13,Santa Clara,Santa Clara County Office of Education,Summit Public School: Tahoma,32,0,7,0,6,1,1,3,0,50,1617
4.31044E+13,Santa Clara,Santa Clara County Office of Education,Opportunity Youth Academy,0,0,0,0,0,0,0,0,0,0,1617
4.31044E+13,Santa Clara,Santa Clara County Office of Education,Santa Clara County Court,0,0,0,0,0,0,0,0,0,0,1617
4.31044E+13,Santa Clara,Santa Clara County Office of Education,Santa Clara County Community,0,0,0,0,0,0,0,0,0,0,1617
4.3694E+13,Santa Clara,Campbell Union High,Leigh High,21,1,33,0,6,0,169,28,1,259,1617
4.3694E+13,Santa Clara,Campbell Union High,Boynton High,6,0,4,1,0,0,20,3,0,34,1617
4.3694E+13,Santa Clara,Campbell Union High,Branham High,28,1,38,1,3,3,99,13,0,186,1617
4.3694E+13,Santa Clara,Campbell Union High,Del Mar High,60,0,10,1,7,3,26,6,0,113,1617
4.3694E+13,Santa Clara,Campbell Union High,Prospect High,38,0,42,1,8,6,52,9,0,156,1617
4.3694E+13,Santa Clara,Campbell Union High,Westmont High,21,1,49,1,5,1,76,11,0,165,1617
4.36943E+13,Santa Clara,East Side Union High,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
4.36943E+13,Santa Clara,East Side Union High,"Escuela Popular/Center for Training and Careers, F",0,0,0,0,0,0,0,0,0,0,1617
4.36943E+13,Santa Clara,East Side Union High,KIPP San Jose Collegiate,86,0,18,0,1,0,1,0,0,106,1617
4.36943E+13,Santa Clara,East Side Union High,Summit Public School: Rainier,56,0,6,0,4,2,11,2,1,82,1617
4.36943E+13,Santa Clara,East Side Union High,Calero High,12,0,0,0,0,0,3,0,0,15,1617
4.36943E+13,Santa Clara,East Side Union High,ACE Charter High,46,0,0,0,0,0,0,0,0,46,1617
4.36943E+13,Santa Clara,East Side Union High,Yerba Buena High,28,0,91,0,16,1,0,0,0,136,1617
4.36943E+13,Santa Clara,East Side Union High,Santa Teresa High,68,0,83,1,12,5,76,19,0,264,1617
4.36943E+13,Santa Clara,East Side Union High,Independence High,48,0,172,0,49,6,6,3,0,284,1617
4.36943E+13,Santa Clara,East Side Union High,Phoenix High,0,0,0,0,0,0,0,0,0,0,1617
4.36943E+13,Santa Clara,East Side Union High,Pegasus High,0,0,0,0,0,0,0,0,0,0,1617
4.36943E+13,Santa Clara,East Side Union High,Apollo High,0,0,0,0,0,0,0,0,0,0,1617
4.36943E+13,Santa Clara,East Side Union High,Latino College Preparatory Academy,56,0,0,0,0,0,1,0,0,57,1617
4.36943E+13,Santa Clara,East Side Union High,San Jose Conservation Corps Charter,0,0,0,0,0,0,0,0,0,0,1617
4.36943E+13,Santa Clara,East Side Union High,Evergreen Valley High,45,0,321,2,27,1,19,1,0,416,1617
4.36943E+13,Santa Clara,East Side Union High,Escuela Popular Accelerated Family Learning,0,0,0,0,0,0,0,0,0,0,1617
4.36943E+13,Santa Clara,East Side Union High,Foothill High,0,0,0,0,0,0,0,0,0,0,1617
4.36943E+13,Santa Clara,East Side Union High,Andrew P. Hill High,33,0,74,0,7,3,0,0,0,117,1617
4.36943E+13,Santa Clara,East Side Union High,James Lick High,38,0,13,0,9,0,3,0,0,63,1617
4.36943E+13,Santa Clara,East Side Union High,Mt. Pleasant High,67,0,25,1,19,4,4,0,0,120,1617
4.36943E+13,Santa Clara,East Side Union High,Oak Grove High,37,0,65,0,9,9,8,7,0,135,1617
4.36943E+13,Santa Clara,East Side Union High,William C. Overfelt High,79,0,10,0,10,0,0,3,0,102,1617
4.36943E+13,Santa Clara,East Side Union High,Piedmont Hills High,34,0,187,0,34,3,10,12,0,280,1617
4.36943E+13,Santa Clara,East Side Union High,Silver Creek High,55,0,176,2,32,5,8,0,0,278,1617
4.36947E+13,Santa Clara,Fremont Union High,Cupertino High,22,0,297,1,9,5,64,19,0,417,1617
4.36947E+13,Santa Clara,Fremont Union High,Fremont High,59,0,63,3,21,3,60,16,0,225,1617
4.36947E+13,Santa Clara,Fremont Union High,Homestead High,25,0,199,0,9,2,142,42,0,419,1617
4.36947E+13,Santa Clara,Fremont Union High,Lynbrook High,3,0,346,0,5,0,27,23,0,404,1617
4.36947E+13,Santa Clara,Fremont Union High,Monta Vista High,7,0,397,0,2,1,68,16,0,491,1617
4.36948E+13,Santa Clara,Gilroy Unified,Dr. TJ Owens Gilroy Early College Academy,18,0,11,0,1,0,12,0,0,42,1617
4.36948E+13,Santa Clara,Gilroy Unified,Christopher High,108,1,14,0,8,6,74,5,3,219,1617
4.36948E+13,Santa Clara,Gilroy Unified,Gilroy High,60,1,1,0,4,1,26,1,2,96,1617
4.36948E+13,Santa Clara,Gilroy Unified,Mt. Madonna High,0,0,0,0,0,0,0,0,0,0,1617
4.36953E+13,Santa Clara,Los Gatos-Saratoga Joint Union High,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
4.36953E+13,Santa Clara,Los Gatos-Saratoga Joint Union High,Los Gatos High,24,0,40,2,0,2,248,44,1,361,1617
4.36953E+13,Santa Clara,Los Gatos-Saratoga Joint Union High,Saratoga High,12,0,206,0,2,0,77,21,0,318,1617
4.36958E+13,Santa Clara,Morgan Hill Unified,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
4.36958E+13,Santa Clara,Morgan Hill Unified,Ann Sobrato High,40,1,23,1,8,7,75,2,1,158,1617
4.36958E+13,Santa Clara,Morgan Hill Unified,Live Oak High,47,0,9,1,0,0,61,0,1,119,1617
4.36958E+13,Santa Clara,Morgan Hill Unified,Central High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
4.36961E+13,Santa Clara,Mountain View-Los Altos Union High,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
4.36961E+13,Santa Clara,Mountain View-Los Altos Union High,Los Altos High,62,0,80,0,7,5,166,9,0,329,1617
4.36961E+13,Santa Clara,Mountain View-Los Altos Union High,Mountain View High,38,0,82,2,7,6,171,7,0,313,1617
4.36961E+13,Santa Clara,Mountain View-Los Altos Union High,Alta Vista High,0,0,0,0,0,0,0,0,0,0,1617
4.36964E+13,Santa Clara,Palo Alto Unified,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
4.36964E+13,Santa Clara,Palo Alto Unified,Henry M. Gunn High,26,0,187,1,7,6,148,29,0,404,1617
4.36964E+13,Santa Clara,Palo Alto Unified,Palo Alto High,23,1,131,2,5,10,211,17,0,400,1617
4.36967E+13,Santa Clara,San Jose Unified,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
4.36967E+13,Santa Clara,San Jose Unified,Gunderson High,47,2,26,0,3,7,19,2,0,106,1617
4.36967E+13,Santa Clara,San Jose Unified,Liberty High (Alternative),0,0,0,0,0,0,0,0,0,0,1617
4.36967E+13,Santa Clara,San Jose Unified,Downtown College Preparatory,42,0,0,0,2,1,1,2,0,48,1617
4.36967E+13,Santa Clara,San Jose Unified,Middle College High,0,0,1,0,0,0,1,0,0,2,1617
4.36967E+13,Santa Clara,San Jose Unified,Broadway High,0,0,0,0,0,0,0,0,0,0,1617
4.36967E+13,Santa Clara,San Jose Unified,Leland High,20,1,154,0,2,6,127,5,2,317,1617
4.36967E+13,Santa Clara,San Jose Unified,Abraham Lincoln High,142,1,17,0,3,11,46,6,0,226,1617
4.36967E+13,Santa Clara,San Jose Unified,Pioneer High,62,1,41,0,7,5,125,3,0,244,1617
4.36967E+13,Santa Clara,San Jose Unified,San Jose High,85,0,14,1,8,2,5,1,0,116,1617
4.36967E+13,Santa Clara,San Jose Unified,Willow Glen High,77,1,19,0,5,5,78,1,1,187,1617
4.36967E+13,Santa Clara,Santa Clara Unified,Santa Clara High,35,2,42,0,25,6,51,12,0,173,1617
4.36967E+13,Santa Clara,Santa Clara Unified,Wilson Alternative,0,0,0,0,0,0,0,0,0,0,1617
4.36967E+13,Santa Clara,Santa Clara Unified,New Valley Continuation High,0,0,0,0,0,0,0,0,0,0,1617
4.36967E+13,Santa Clara,Santa Clara Unified,Adrian Wilcox High,48,2,100,2,15,5,43,10,0,225,1617
4.37339E+13,Santa Clara,Milpitas Unified,Calaveras Hills,0,0,0,0,0,0,0,0,0,0,1617
4.37339E+13,Santa Clara,Milpitas Unified,Milpitas High,34,0,238,2,81,6,30,10,0,401,1617
4.41045E+13,Santa Cruz,Santa Cruz County Office of Education,Santa Cruz County Court,13,0,0,0,0,1,0,0,0,14,1617
4.41045E+13,Santa Cruz,Santa Cruz County Office of Education,Pacific Collegiate Charter,11,0,2,0,0,1,49,8,0,71,1617
4.41045E+13,Santa Cruz,Santa Cruz County Office of Education,Santa Cruz County Community,105,1,4,1,0,4,119,10,6,250,1617
4.46977E+13,Santa Cruz,Live Oak Elementary,Cypress Charter High,0,0,0,0,0,0,9,0,0,9,1617
4.4698E+13,Santa Cruz,Pajaro Valley Unified,Pajaro Valley High,146,0,0,0,2,0,1,0,0,149,1617
4.4698E+13,Santa Cruz,Pajaro Valley Unified,Ceiba College Preparatory Academy,57,0,0,0,0,0,0,0,0,57,1617
4.4698E+13,Santa Cruz,Pajaro Valley Unified,New School Community Day,0,0,0,0,0,0,0,0,0,0,1617
4.4698E+13,Santa Cruz,Pajaro Valley Unified,Pacific Coast Charter,32,0,0,0,0,1,9,0,0,42,1617
4.4698E+13,Santa Cruz,Pajaro Valley Unified,Diamond Technology Institute,6,0,0,0,0,0,0,0,0,6,1617
4.4698E+13,Santa Cruz,Pajaro Valley Unified,Aptos High,46,1,6,1,2,1,125,0,0,182,1617
4.4698E+13,Santa Cruz,Pajaro Valley Unified,Renaissance High Continuation,0,0,0,0,0,0,0,0,0,0,1617
4.4698E+13,Santa Cruz,Pajaro Valley Unified,Watsonville High,156,0,0,0,2,1,3,0,0,162,1617
4.46981E+13,Santa Cruz,San Lorenzo Valley Unified,Ocean Grove Charter,1,0,0,0,0,0,3,1,0,5,1617
4.46981E+13,Santa Cruz,San Lorenzo Valley Unified,SLVUSD Charter,0,0,0,0,0,0,5,0,0,5,1617
4.46981E+13,Santa Cruz,San Lorenzo Valley Unified,San Lorenzo Valley High,9,0,3,0,1,1,88,4,0,106,1617
4.46982E+13,Santa Cruz,Santa Cruz City High,Ark Independent Studies,0,0,0,0,0,0,0,0,0,0,1617
4.46982E+13,Santa Cruz,Santa Cruz City High,Delta Charter,0,0,0,0,0,0,0,0,0,0,1617
4.46982E+13,Santa Cruz,Santa Cruz City High,Alternative Family Education,0,0,0,0,0,0,0,0,0,0,1617
4.46982E+13,Santa Cruz,Santa Cruz City High,Harbor High,42,0,5,1,1,2,44,6,0,101,1617
4.46982E+13,Santa Cruz,Santa Cruz City High,Costanoa Continuation High,0,0,0,0,0,0,0,0,0,0,1617
4.46982E+13,Santa Cruz,Santa Cruz City High,Santa Cruz High,29,1,4,1,1,0,103,8,0,147,1617
4.46982E+13,Santa Cruz,Santa Cruz City High,Soquel High,30,0,8,0,4,1,94,3,0,140,1617
4.47543E+13,Santa Cruz,Scotts Valley Unified,Scotts Valley High,12,0,5,0,1,0,96,5,0,119,1617
4.51045E+13,Shasta,Shasta County Office of Education,Shasta County Independent Study Charter,0,0,0,0,0,0,0,0,0,0,1617
4.51045E+13,Shasta,Shasta County Office of Education,Shasta County Juvenile Court,0,0,0,0,0,0,0,0,0,0,1617
4.51045E+13,Shasta,Shasta County Office of Education,Career Pathways to Success Community School,0,0,0,0,0,0,0,0,0,0,1617
4.56986E+13,Shasta,Anderson Union High,West Valley High,16,5,3,0,0,0,65,1,0,90,1617
4.56986E+13,Shasta,Anderson Union High,Oakview High (Alternative),0,0,0,0,0,0,0,0,0,0,1617
4.56986E+13,Shasta,Anderson Union High,Anderson New Technology High,0,0,2,0,0,0,12,0,0,14,1617
4.56986E+13,Shasta,Anderson Union High,North Valley High,0,0,0,0,0,0,0,0,0,0,1617
4.56986E+13,Shasta,Anderson Union High,Anderson High,5,4,3,0,0,0,20,0,0,32,1617
4.56999E+13,Shasta,Fall River Joint Unified,Mountain View High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
4.56999E+13,Shasta,Fall River Joint Unified,Soldier Mountain High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
4.56999E+13,Shasta,Fall River Joint Unified,Burney Junior-Senior High,0,0,0,0,0,0,5,0,0,5,1617
4.56999E+13,Shasta,Fall River Joint Unified,Fall River Junior-Senior High,5,0,0,0,0,0,3,0,0,8,1617
4.57011E+13,Shasta,Redding Elementary,Stellar Secondary Charter High,1,0,0,0,0,0,4,1,0,6,1617
4.57014E+13,Shasta,Shasta Union High,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
4.57014E+13,Shasta,Shasta Union High,University Preparatory,6,0,7,0,0,1,72,12,0,98,1617
4.57014E+13,Shasta,Shasta Union High,Foothill High,17,2,1,0,1,0,105,5,1,132,1617
4.57014E+13,Shasta,Shasta Union High,Pioneer Continuation High,0,0,0,0,0,0,0,0,0,0,1617
4.57014E+13,Shasta,Shasta Union High,Shasta Charter Academy,4,0,0,0,0,0,23,2,0,29,1617
4.57014E+13,Shasta,Shasta Union High,North State Independence High,0,0,0,0,0,0,0,0,0,0,1617
4.57014E+13,Shasta,Shasta Union High,Enterprise High,19,0,6,0,1,4,65,8,1,104,1617
4.57014E+13,Shasta,Shasta Union High,Shasta High,21,6,13,0,5,3,116,1,0,165,1617
4.57017E+13,Shasta,Whitmore Union Elementary,Northern Summit Academy,0,0,0,0,0,0,0,0,0,0,1617
4.57017E+13,Shasta,Whitmore Union Elementary,New Day Academy - Shasta,0,0,0,0,0,0,0,0,0,0,1617
4.57527E+13,Shasta,Gateway Unified,Academy of Personalized Learning,0,0,0,0,0,0,3,0,0,3,1617
4.57527E+13,Shasta,Gateway Unified,Mountain Lakes High,0,0,0,0,0,0,0,0,0,0,1617
4.57527E+13,Shasta,Gateway Unified,Gateway Educational Options,0,0,0,0,0,0,1,0,0,1,1617
4.57527E+13,Shasta,Gateway Unified,Central Valley High,1,4,0,0,0,2,19,0,0,26,1617
4.67018E+13,Sierra,Sierra-Plumas Joint Unified,Downieville Junior-Senior High,0,0,0,0,0,0,0,0,0,0,1617
4.67018E+13,Sierra,Sierra-Plumas Joint Unified,Loyalton High,1,0,0,0,0,0,10,0,1,12,1617
4.71047E+13,Siskiyou,Siskiyou County Office of Education,Golden Eagle Charter,0,0,0,0,0,0,0,0,0,0,1617
4.71047E+13,Siskiyou,Siskiyou County Office of Education,J. Everett Barr Court,0,0,0,0,0,0,0,0,0,0,1617
4.77025E+13,Siskiyou,Dunsmuir Joint Union High,Dunsmuir High,1,1,0,0,0,0,3,0,0,5,1617
4.77047E+13,Siskiyou,Siskiyou Union High,Jefferson High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
4.77047E+13,Siskiyou,Siskiyou Union High,South County Community Day,0,0,0,0,0,0,0,0,0,0,1617
4.77047E+13,Siskiyou,Siskiyou Union High,Happy Camp High,0,1,0,1,0,0,2,0,0,4,1617
4.77047E+13,Siskiyou,Siskiyou Union High,McCloud High,0,0,0,0,0,0,0,0,0,0,1617
4.77047E+13,Siskiyou,Siskiyou Union High,Mt. Shasta High,2,0,6,0,0,0,36,1,0,45,1617
4.77047E+13,Siskiyou,Siskiyou Union High,Weed High,2,0,1,0,0,1,4,0,0,8,1617
4.77052E+13,Siskiyou,Yreka Union High,Yreka High,13,1,1,0,0,0,49,5,1,70,1617
4.77368E+13,Siskiyou,Butte Valley Unified,Butte Valley High,3,1,0,0,0,0,1,0,0,5,1617
4.77646E+13,Siskiyou,Scott Valley Unified,Scott River High,0,0,0,0,0,0,0,0,0,0,1617
4.77646E+13,Siskiyou,Scott Valley Unified,Etna Union High,1,0,0,1,0,0,14,0,0,16,1617
4.81049E+13,Solano,Solano County Office of Education,Solano Juvenile Detention Facility,0,0,0,0,0,0,0,0,0,0,1617
4.81049E+13,Solano,Solano County Office of Education,Solano County Community,0,0,0,0,0,0,0,0,0,0,1617
